,index,treatment,threshold,round,player,decision,score,timeup,time,room,date,num_players,group,choice
533,1981,upwards,0.109375,68.0,356500403025635,1.0,1.0,0.0,1840.0,39,12-13-2023,8,39,1.0
534,1982,upwards,0.109375,68.0,478777187003745,1.0,1.0,0.0,657.0,39,12-13-2023,8,39,1.0
535,1983,upwards,0.109375,68.0,907916768032174,1.0,1.0,0.0,1109.0,39,12-13-2023,8,39,1.0
536,1984,upwards,0.109375,69.0,269669446721892,1.0,1.0,0.0,1145.0,39,12-13-2023,8,39,1.0
537,1985,upwards,0.109375,69.0,951679876446298,1.0,1.0,0.0,937.0,39,12-13-2023,8,39,1.0
538,1986,upwards,0.109375,69.0,671529543553691,1.0,1.0,0.0,1241.0,39,12-13-2023,8,39,1.0
539,1987,upwards,0.109375,69.0,298732613139332,1.0,1.0,0.0,1125.0,39,12-13-2023,8,39,1.0
540,1988,upwards,0.109375,69.0,314656848605435,1.0,1.0,0.0,1148.0,39,12-13-2023,8,39,1.0
541,1989,upwards,0.109375,69.0,356500403025635,1.0,1.0,0.0,1242.0,39,12-13-2023,8,39,1.0
542,1990,upwards,0.109375,69.0,478777187003745,0.0,0.0,0.0,1022.0,39,12-13-2023,8,39,0.0
543,1991,upwards,0.109375,69.0,907916768032174,0.0,0.0,0.0,956.0,39,12-13-2023,8,39,0.0
544,1992,upwards,0.109375,70.0,269669446721892,1.0,-1.0,0.0,919.0,39,12-13-2023,8,39,1.0
545,1993,upwards,0.109375,70.0,951679876446298,1.0,-1.0,0.0,866.0,39,12-13-2023,8,39,1.0
546,1994,upwards,0.109375,70.0,671529543553691,1.0,-1.0,0.0,8858.0,39,12-13-2023,8,39,1.0
547,1995,upwards,0.109375,70.0,298732613139332,1.0,-1.0,0.0,973.0,39,12-13-2023,8,39,1.0
548,1996,upwards,0.109375,70.0,314656848605435,1.0,-1.0,0.0,1314.0,39,12-13-2023,8,39,1.0
549,1997,upwards,0.109375,70.0,356500403025635,1.0,-1.0,0.0,812.0,39,12-13-2023,8,39,1.0
550,1998,upwards,0.109375,70.0,478777187003745,1.0,-1.0,0.0,879.0,39,12-13-2023,8,39,1.0
551,1999,upwards,0.109375,70.0,907916768032174,1.0,-1.0,0.0,1423.0,39,12-13-2023,8,39,1.0
552,2000,upwards,0.109375,71.0,269669446721892,1.0,1.0,0.0,988.0,39,12-13-2023,8,39,1.0
553,2001,upwards,0.109375,71.0,951679876446298,1.0,1.0,0.0,961.0,39,12-13-2023,8,39,1.0
554,2002,upwards,0.109375,71.0,671529543553691,1.0,1.0,0.0,10908.0,39,12-13-2023,8,39,1.0
555,2003,upwards,0.109375,71.0,298732613139332,1.0,1.0,0.0,810.0,39,12-13-2023,8,39,1.0
556,2004,upwards,0.109375,71.0,314656848605435,1.0,1.0,0.0,862.0,39,12-13-2023,8,39,1.0
557,2005,upwards,0.109375,71.0,356500403025635,1.0,1.0,0.0,1156.0,39,12-13-2023,8,39,1.0
558,2006,upwards,0.109375,71.0,478777187003745,0.0,0.0,0.0,1395.0,39,12-13-2023,8,39,0.0
559,2007,upwards,0.109375,71.0,907916768032174,1.0,1.0,0.0,718.0,39,12-13-2023,8,39,1.0
560,2008,upwards,0.109375,72.0,269669446721892,1.0,1.0,0.0,1051.0,39,12-13-2023,8,39,1.0
561,2009,upwards,0.109375,72.0,951679876446298,1.0,1.0,0.0,1182.0,39,12-13-2023,8,39,1.0
562,2010,upwards,0.109375,72.0,671529543553691,0.0,0.0,0.0,8820.0,39,12-13-2023,8,39,0.0
563,2011,upwards,0.109375,72.0,298732613139332,1.0,1.0,0.0,895.0,39,12-13-2023,8,39,1.0
564,2012,upwards,0.109375,72.0,314656848605435,1.0,1.0,0.0,1844.0,39,12-13-2023,8,39,1.0
565,2013,upwards,0.109375,72.0,356500403025635,1.0,1.0,0.0,1140.0,39,12-13-2023,8,39,1.0
566,2014,upwards,0.109375,72.0,478777187003745,1.0,1.0,0.0,1663.0,39,12-13-2023,8,39,1.0
567,2015,upwards,0.109375,72.0,907916768032174,1.0,1.0,0.0,644.0,39,12-13-2023,8,39,1.0
568,2016,upwards,0.109375,73.0,269669446721892,1.0,1.0,0.0,974.0,39,12-13-2023,8,39,1.0
569,2017,upwards,0.109375,73.0,951679876446298,1.0,1.0,0.0,862.0,39,12-13-2023,8,39,1.0
570,2018,upwards,0.109375,73.0,671529543553691,1.0,1.0,0.0,2447.0,39,12-13-2023,8,39,1.0
571,2019,upwards,0.109375,73.0,298732613139332,1.0,1.0,0.0,1267.0,39,12-13-2023,8,39,1.0
572,2020,upwards,0.109375,73.0,314656848605435,1.0,1.0,0.0,1645.0,39,12-13-2023,8,39,1.0
573,2021,upwards,0.109375,73.0,356500403025635,0.0,0.0,0.0,803.0,39,12-13-2023,8,39,0.0
574,2022,upwards,0.109375,73.0,478777187003745,1.0,1.0,0.0,1641.0,39,12-13-2023,8,39,1.0
575,2023,upwards,0.109375,73.0,907916768032174,1.0,1.0,0.0,888.0,39,12-13-2023,8,39,1.0
576,2024,upwards,0.109375,74.0,269669446721892,1.0,1.0,0.0,1212.0,39,12-13-2023,8,39,1.0
577,2025,upwards,0.109375,74.0,951679876446298,1.0,1.0,0.0,1229.0,39,12-13-2023,8,39,1.0
578,2026,upwards,0.109375,74.0,671529543553691,0.0,0.0,0.0,1580.0,39,12-13-2023,8,39,0.0
579,2027,upwards,0.109375,74.0,298732613139332,1.0,1.0,0.0,1256.0,39,12-13-2023,8,39,1.0
580,2028,upwards,0.109375,74.0,314656848605435,1.0,1.0,0.0,914.0,39,12-13-2023,8,39,1.0
581,2029,upwards,0.109375,74.0,356500403025635,0.0,0.0,0.0,953.0,39,12-13-2023,8,39,0.0
582,2030,upwards,0.109375,74.0,478777187003745,0.0,0.0,0.0,1324.0,39,12-13-2023,8,39,0.0
583,2031,upwards,0.109375,74.0,907916768032174,1.0,1.0,0.0,674.0,39,12-13-2023,8,39,1.0
584,2032,upwards,0.109375,75.0,269669446721892,1.0,1.0,0.0,1117.0,39,12-13-2023,8,39,1.0
585,2033,upwards,0.109375,75.0,951679876446298,1.0,1.0,0.0,780.0,39,12-13-2023,8,39,1.0
586,2034,upwards,0.109375,75.0,671529543553691,1.0,1.0,0.0,667.0,39,12-13-2023,8,39,1.0
587,2035,upwards,0.109375,75.0,298732613139332,1.0,1.0,0.0,904.0,39,12-13-2023,8,39,1.0
588,2036,upwards,0.109375,75.0,314656848605435,1.0,1.0,0.0,1875.0,39,12-13-2023,8,39,1.0
589,2037,upwards,0.109375,75.0,356500403025635,1.0,1.0,0.0,1266.0,39,12-13-2023,8,39,1.0
590,2038,upwards,0.109375,75.0,478777187003745,0.0,0.0,0.0,1210.0,39,12-13-2023,8,39,0.0
591,2039,upwards,0.109375,75.0,907916768032174,1.0,1.0,0.0,729.0,39,12-13-2023,8,39,1.0
592,2040,upwards,0.109375,76.0,269669446721892,1.0,1.0,0.0,1684.0,39,12-13-2023,8,39,1.0
593,2041,upwards,0.109375,76.0,951679876446298,1.0,1.0,0.0,763.0,39,12-13-2023,8,39,1.0
594,2042,upwards,0.109375,76.0,671529543553691,0.0,0.0,0.0,1483.0,39,12-13-2023,8,39,0.0
595,2043,upwards,0.109375,76.0,298732613139332,1.0,1.0,0.0,857.0,39,12-13-2023,8,39,1.0
596,2044,upwards,0.109375,76.0,314656848605435,1.0,1.0,0.0,2083.0,39,12-13-2023,8,39,1.0
597,2045,upwards,0.109375,76.0,356500403025635,0.0,0.0,0.0,1194.0,39,12-13-2023,8,39,0.0
598,2046,upwards,0.109375,76.0,478777187003745,1.0,1.0,0.0,2862.0,39,12-13-2023,8,39,1.0
599,2047,upwards,0.109375,76.0,907916768032174,0.0,0.0,0.0,826.0,39,12-13-2023,8,39,0.0
600,2048,upwards,0.109375,77.0,269669446721892,1.0,-1.0,0.0,1164.0,39,12-13-2023,8,39,1.0
601,2049,upwards,0.109375,77.0,951679876446298,1.0,-1.0,0.0,1021.0,39,12-13-2023,8,39,1.0
602,2050,upwards,0.109375,77.0,671529543553691,1.0,-1.0,0.0,2189.0,39,12-13-2023,8,39,1.0
603,2051,upwards,0.109375,77.0,298732613139332,1.0,-1.0,0.0,968.0,39,12-13-2023,8,39,1.0
604,2052,upwards,0.109375,77.0,314656848605435,1.0,-1.0,0.0,933.0,39,12-13-2023,8,39,1.0
605,2053,upwards,0.109375,77.0,356500403025635,1.0,-1.0,0.0,969.0,39,12-13-2023,8,39,1.0
606,2054,upwards,0.109375,77.0,478777187003745,1.0,-1.0,0.0,1237.0,39,12-13-2023,8,39,1.0
607,2055,upwards,0.109375,77.0,907916768032174,1.0,-1.0,0.0,721.0,39,12-13-2023,8,39,1.0
608,2056,upwards,0.109375,78.0,269669446721892,0.0,0.0,0.0,782.0,39,12-13-2023,8,39,0.0
609,2057,upwards,0.109375,78.0,951679876446298,1.0,1.0,0.0,943.0,39,12-13-2023,8,39,1.0
610,2058,upwards,0.109375,78.0,671529543553691,0.0,0.0,0.0,1112.0,39,12-13-2023,8,39,0.0
611,2059,upwards,0.109375,78.0,298732613139332,1.0,1.0,0.0,720.0,39,12-13-2023,8,39,1.0
612,2060,upwards,0.109375,78.0,314656848605435,1.0,1.0,0.0,675.0,39,12-13-2023,8,39,1.0
613,2061,upwards,0.109375,78.0,356500403025635,0.0,0.0,0.0,905.0,39,12-13-2023,8,39,0.0
614,2062,upwards,0.109375,78.0,478777187003745,1.0,1.0,0.0,1273.0,39,12-13-2023,8,39,1.0
615,2063,upwards,0.109375,78.0,907916768032174,1.0,1.0,0.0,747.0,39,12-13-2023,8,39,1.0
616,2064,upwards,0.109375,79.0,269669446721892,1.0,1.0,0.0,885.0,39,12-13-2023,8,39,1.0
617,2065,upwards,0.109375,79.0,951679876446298,1.0,1.0,0.0,1402.0,39,12-13-2023,8,39,1.0
618,2066,upwards,0.109375,79.0,671529543553691,1.0,1.0,0.0,998.0,39,12-13-2023,8,39,1.0
619,2067,upwards,0.109375,79.0,298732613139332,1.0,1.0,0.0,823.0,39,12-13-2023,8,39,1.0
620,2068,upwards,0.109375,79.0,314656848605435,1.0,1.0,0.0,934.0,39,12-13-2023,8,39,1.0
621,2069,upwards,0.109375,79.0,356500403025635,1.0,1.0,0.0,1454.0,39,12-13-2023,8,39,1.0
622,2070,upwards,0.109375,79.0,478777187003745,0.0,0.0,0.0,1495.0,39,12-13-2023,8,39,0.0
623,2071,upwards,0.109375,79.0,907916768032174,1.0,1.0,0.0,1086.0,39,12-13-2023,8,39,1.0
624,2072,upwards,0.109375,80.0,269669446721892,1.0,1.0,0.0,817.0,39,12-13-2023,8,39,1.0
625,2073,upwards,0.109375,80.0,951679876446298,1.0,1.0,0.0,994.0,39,12-13-2023,8,39,1.0
626,2074,upwards,0.109375,80.0,671529543553691,0.0,0.0,0.0,904.0,39,12-13-2023,8,39,0.0
627,2075,upwards,0.109375,80.0,298732613139332,1.0,1.0,0.0,870.0,39,12-13-2023,8,39,1.0
628,2076,upwards,0.109375,80.0,314656848605435,1.0,1.0,0.0,875.0,39,12-13-2023,8,39,1.0
629,2077,upwards,0.109375,80.0,356500403025635,1.0,1.0,0.0,1188.0,39,12-13-2023,8,39,1.0
630,2078,upwards,0.109375,80.0,478777187003745,1.0,1.0,0.0,1070.0,39,12-13-2023,8,39,1.0
631,2079,upwards,0.109375,80.0,907916768032174,0.0,0.0,0.0,812.0,39,12-13-2023,8,39,0.0
632,2080,upwards,0.109375,81.0,269669446721892,1.0,1.0,0.0,881.0,39,12-13-2023,8,39,1.0
633,2081,upwards,0.109375,81.0,951679876446298,1.0,1.0,0.0,1102.0,39,12-13-2023,8,39,1.0
634,2082,upwards,0.109375,81.0,671529543553691,1.0,1.0,0.0,1014.0,39,12-13-2023,8,39,1.0
635,2083,upwards,0.109375,81.0,298732613139332,1.0,1.0,0.0,1246.0,39,12-13-2023,8,39,1.0
636,2084,upwards,0.109375,81.0,314656848605435,1.0,1.0,0.0,1043.0,39,12-13-2023,8,39,1.0
637,2085,upwards,0.109375,81.0,356500403025635,1.0,1.0,0.0,1105.0,39,12-13-2023,8,39,1.0
638,2086,upwards,0.109375,81.0,478777187003745,0.0,0.0,0.0,817.0,39,12-13-2023,8,39,0.0
639,2087,upwards,0.109375,81.0,907916768032174,0.0,0.0,0.0,812.0,39,12-13-2023,8,39,0.0
640,2088,upwards,0.109375,82.0,269669446721892,1.0,1.0,0.0,952.0,39,12-13-2023,8,39,1.0
641,2089,upwards,0.109375,82.0,951679876446298,1.0,1.0,0.0,774.0,39,12-13-2023,8,39,1.0
642,2090,upwards,0.109375,82.0,671529543553691,0.0,0.0,0.0,1186.0,39,12-13-2023,8,39,0.0
643,2091,upwards,0.109375,82.0,298732613139332,1.0,1.0,0.0,835.0,39,12-13-2023,8,39,1.0
644,2092,upwards,0.109375,82.0,314656848605435,1.0,1.0,0.0,1096.0,39,12-13-2023,8,39,1.0
645,2093,upwards,0.109375,82.0,356500403025635,1.0,1.0,0.0,904.0,39,12-13-2023,8,39,1.0
646,2094,upwards,0.109375,82.0,478777187003745,1.0,1.0,0.0,1396.0,39,12-13-2023,8,39,1.0
647,2095,upwards,0.109375,82.0,907916768032174,0.0,0.0,0.0,1242.0,39,12-13-2023,8,39,0.0
648,2096,upwards,0.109375,83.0,269669446721892,1.0,1.0,0.0,909.0,39,12-13-2023,8,39,1.0
649,2097,upwards,0.109375,83.0,951679876446298,1.0,1.0,0.0,1091.0,39,12-13-2023,8,39,1.0
650,2098,upwards,0.109375,83.0,671529543553691,0.0,0.0,0.0,1160.0,39,12-13-2023,8,39,0.0
651,2099,upwards,0.109375,83.0,298732613139332,1.0,1.0,0.0,881.0,39,12-13-2023,8,39,1.0
652,2100,upwards,0.109375,83.0,314656848605435,1.0,1.0,0.0,1643.0,39,12-13-2023,8,39,1.0
653,2101,upwards,0.109375,83.0,356500403025635,1.0,1.0,0.0,961.0,39,12-13-2023,8,39,1.0
654,2102,upwards,0.109375,83.0,478777187003745,0.0,0.0,0.0,1066.0,39,12-13-2023,8,39,0.0
655,2103,upwards,0.109375,83.0,907916768032174,0.0,0.0,0.0,796.0,39,12-13-2023,8,39,0.0
656,2104,upwards,0.109375,84.0,269669446721892,1.0,1.0,0.0,849.0,39,12-13-2023,8,39,1.0
657,2105,upwards,0.109375,84.0,951679876446298,1.0,1.0,0.0,1348.0,39,12-13-2023,8,39,1.0
658,2106,upwards,0.109375,84.0,671529543553691,0.0,0.0,0.0,1448.0,39,12-13-2023,8,39,0.0
659,2107,upwards,0.109375,84.0,298732613139332,1.0,1.0,0.0,970.0,39,12-13-2023,8,39,1.0
660,2108,upwards,0.109375,84.0,314656848605435,1.0,1.0,0.0,935.0,39,12-13-2023,8,39,1.0
661,2109,upwards,0.109375,84.0,356500403025635,1.0,1.0,0.0,952.0,39,12-13-2023,8,39,1.0
662,2110,upwards,0.109375,84.0,478777187003745,1.0,1.0,0.0,972.0,39,12-13-2023,8,39,1.0
663,2111,upwards,0.109375,84.0,907916768032174,1.0,1.0,0.0,680.0,39,12-13-2023,8,39,1.0
664,2112,upwards,0.109375,85.0,269669446721892,1.0,1.0,0.0,896.0,39,12-13-2023,8,39,1.0
665,2113,upwards,0.109375,85.0,951679876446298,1.0,1.0,0.0,930.0,39,12-13-2023,8,39,1.0
666,2114,upwards,0.109375,85.0,671529543553691,1.0,1.0,0.0,1413.0,39,12-13-2023,8,39,1.0
667,2115,upwards,0.109375,85.0,298732613139332,1.0,1.0,0.0,1695.0,39,12-13-2023,8,39,1.0
668,2116,upwards,0.109375,85.0,314656848605435,1.0,1.0,0.0,1265.0,39,12-13-2023,8,39,1.0
669,2117,upwards,0.109375,85.0,356500403025635,0.0,0.0,0.0,1039.0,39,12-13-2023,8,39,0.0
670,2118,upwards,0.109375,85.0,478777187003745,0.0,0.0,0.0,914.0,39,12-13-2023,8,39,0.0
671,2119,upwards,0.109375,85.0,907916768032174,0.0,0.0,0.0,655.0,39,12-13-2023,8,39,0.0
672,2120,upwards,0.109375,86.0,269669446721892,1.0,-1.0,0.0,1411.0,39,12-13-2023,8,39,1.0
673,2121,upwards,0.109375,86.0,951679876446298,1.0,-1.0,0.0,1525.0,39,12-13-2023,8,39,1.0
674,2122,upwards,0.109375,86.0,671529543553691,1.0,-1.0,0.0,2260.0,39,12-13-2023,8,39,1.0
675,2123,upwards,0.109375,86.0,298732613139332,1.0,-1.0,0.0,805.0,39,12-13-2023,8,39,1.0
676,2124,upwards,0.109375,86.0,314656848605435,1.0,-1.0,0.0,1119.0,39,12-13-2023,8,39,1.0
677,2125,upwards,0.109375,86.0,356500403025635,1.0,-1.0,0.0,1142.0,39,12-13-2023,8,39,1.0
678,2126,upwards,0.109375,86.0,478777187003745,1.0,-1.0,0.0,1052.0,39,12-13-2023,8,39,1.0
679,2127,upwards,0.109375,86.0,907916768032174,1.0,-1.0,0.0,593.0,39,12-13-2023,8,39,1.0
680,2128,upwards,0.109375,87.0,269669446721892,1.0,1.0,0.0,1191.0,39,12-13-2023,8,39,1.0
681,2129,upwards,0.109375,87.0,951679876446298,1.0,1.0,0.0,778.0,39,12-13-2023,8,39,1.0
682,2130,upwards,0.109375,87.0,671529543553691,1.0,1.0,0.0,1308.0,39,12-13-2023,8,39,1.0
683,2131,upwards,0.109375,87.0,298732613139332,1.0,1.0,0.0,1265.0,39,12-13-2023,8,39,1.0
684,2132,upwards,0.109375,87.0,314656848605435,1.0,1.0,0.0,1623.0,39,12-13-2023,8,39,1.0
685,2133,upwards,0.109375,87.0,356500403025635,0.0,0.0,0.0,921.0,39,12-13-2023,8,39,0.0
686,2134,upwards,0.109375,87.0,478777187003745,1.0,1.0,0.0,2889.0,39,12-13-2023,8,39,1.0
687,2135,upwards,0.109375,87.0,907916768032174,1.0,1.0,0.0,530.0,39,12-13-2023,8,39,1.0
688,2136,upwards,0.109375,88.0,269669446721892,1.0,1.0,0.0,1372.0,39,12-13-2023,8,39,1.0
689,2137,upwards,0.109375,88.0,951679876446298,1.0,1.0,0.0,1030.0,39,12-13-2023,8,39,1.0
690,2138,upwards,0.109375,88.0,671529543553691,1.0,1.0,0.0,1507.0,39,12-13-2023,8,39,1.0
691,2139,upwards,0.109375,88.0,298732613139332,1.0,1.0,0.0,786.0,39,12-13-2023,8,39,1.0
692,2140,upwards,0.109375,88.0,314656848605435,1.0,1.0,0.0,1138.0,39,12-13-2023,8,39,1.0
693,2141,upwards,0.109375,88.0,356500403025635,0.0,0.0,0.0,1236.0,39,12-13-2023,8,39,0.0
694,2142,upwards,0.109375,88.0,478777187003745,0.0,0.0,0.0,1174.0,39,12-13-2023,8,39,0.0
695,2143,upwards,0.109375,88.0,907916768032174,1.0,1.0,0.0,1052.0,39,12-13-2023,8,39,1.0
696,2144,upwards,0.109375,89.0,269669446721892,1.0,1.0,0.0,1493.0,39,12-13-2023,8,39,1.0
697,2145,upwards,0.109375,89.0,951679876446298,1.0,1.0,0.0,1080.0,39,12-13-2023,8,39,1.0
698,2146,upwards,0.109375,89.0,671529543553691,0.0,0.0,0.0,921.0,39,12-13-2023,8,39,0.0
699,2147,upwards,0.109375,89.0,298732613139332,1.0,1.0,0.0,993.0,39,12-13-2023,8,39,1.0
700,2148,upwards,0.109375,89.0,314656848605435,1.0,1.0,0.0,1295.0,39,12-13-2023,8,39,1.0
701,2149,upwards,0.109375,89.0,356500403025635,1.0,1.0,0.0,1430.0,39,12-13-2023,8,39,1.0
702,2150,upwards,0.109375,89.0,478777187003745,0.0,0.0,0.0,1664.0,39,12-13-2023,8,39,0.0
703,2151,upwards,0.109375,89.0,907916768032174,0.0,0.0,0.0,912.0,39,12-13-2023,8,39,0.0
704,2152,upwards,0.109375,90.0,269669446721892,1.0,1.0,0.0,1074.0,39,12-13-2023,8,39,1.0
705,2153,upwards,0.109375,90.0,951679876446298,1.0,1.0,0.0,1122.0,39,12-13-2023,8,39,1.0
706,2154,upwards,0.109375,90.0,671529543553691,1.0,1.0,0.0,1581.0,39,12-13-2023,8,39,1.0
707,2155,upwards,0.109375,90.0,298732613139332,1.0,1.0,0.0,994.0,39,12-13-2023,8,39,1.0
708,2156,upwards,0.109375,90.0,314656848605435,1.0,1.0,0.0,1374.0,39,12-13-2023,8,39,1.0
709,2157,upwards,0.109375,90.0,356500403025635,0.0,0.0,0.0,1004.0,39,12-13-2023,8,39,0.0
710,2158,upwards,0.109375,90.0,478777187003745,0.0,0.0,0.0,2754.0,39,12-13-2023,8,39,0.0
711,2159,upwards,0.109375,90.0,907916768032174,0.0,0.0,0.0,713.0,39,12-13-2023,8,39,0.0
